property_id,lat,lng,addr_street,suburb,Lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
13551,-37.714595,144.77148,9 Alexander Close,DELAHEY,BULOKE,20000.0,1.517775484435883,34.0,1.0,0.0,0.0,0.0,0.0
65336,-37.803201,145.323951,37 Tamworth Road,KILSYTH,SURF COAST,19877.0,2.29152499555845,46.0,1.0,1.0,0.0,0.0,0.0
35762,-37.702572,145.011503,9 Smith Street,RESERVOIR,EAST GIPPSLAND,20009.0,0.6180969672345141,41.0,1.0,1.0,0.0,0.0,0.0
69673,-37.865334,145.08671,2 Bardia Avenue,ASHBURTON,DAREBIN,19848.0,0.6023590329790255,27.0,1.0,41.0,21.0,15.0,8.0
36474,-37.660806,145.020676,484A Station Street,LALOR,KINGSTON,20006.0,0.6399606261924168,48.0,1.0,13.0,4.0,2.0,1.0
19177,-37.682321,144.929257,76 Waranga Crescent,BROADMEADOWS,WODONGA,20030.0,0.8534501205570707,32.0,1.0,3.0,0.0,0.0,0.0
4278,-37.844678,144.864689,223 Woods Street,NEWPORT,MANSFIELD,19994.0,1.6766399100479914,not available,0.0,0.0,0.0,-0.0,0.0
21589,-37.770216,144.970208,83 Evans Street,BRUNSWICK,MARIBYRNONG,19968.0,0.9750402127133073,16.0,1.0,22.0,7.0,5.0,3.0
51731,-37.780999,145.108603,9 Tudor Road,DONCASTER,MORELAND,19896.0,4.2861719795393345,25.0,1.0,111.0,50.0,47.0,25.0
6,-37.829426,144.971304,110/320 St Kilda Rd,SOUTHBANK,GREATER SHEPPARTON,19854.0,1.29541778519499,7.0,1.0,5.0,0.0,1.0,2.0
61184,-37.786137,145.253455,11 Parkgate Drive,RINGWOOD,MACEDON RANGES,19878.0,2.60248291962625,42.0,1.0,1.0,1.0,1.0,0.0
13576,-37.711197,144.768707,9 Mankina Circuit,DELAHEY,BULOKE,20000.0,1.2200392801706708,34.0,1.0,0.0,0.0,0.0,0.0
44425,-37.684679,145.106591,179 Plenty River Drive,GREENSBOROUGH,GLEN EIRA,19985.0,2.150600926823243,46.0,1.0,15.0,4.0,2.0,1.0
3108,-37.818701,144.892215,22 Blackwood Street,YARRAVILLE,MITCHELL,19996.0,0.37541150854291905,not available,0.0,14.0,5.0,3.0,1.0
59885,-37.823467,145.208969,35 Purches Street,MITCHAM,PORT PHILLIP,19901.0,0.6096750830845079,32.0,1.0,25.0,8.0,5.0,3.0
29853,-37.766859,145.007743,29 Kellett Street,NORTHCOTE,MURRINDINDI,20015.0,0.9892725168015182,29.0,1.0,0.0,0.0,0.0,0.0
38145,-37.770624,145.019893,241 Station Street,FAIRFIELD,NILLUMBIK,19930.0,0.9871040589198826,26.0,1.0,4.0,1.0,1.0,1.0
70436,-37.88819,145.10331,1/19 Kalymna Grove,CHADSTONE,MELTON,19840.0,1.797676717322499,not available,0.0,87.0,28.0,19.0,10.0
71546,-37.862564,145.225225,40 Bambara Street,WANTIRNA,CENTRAL GOLDFIELDS,19871.0,4.173283323870615,37.0,1.0,0.0,0.0,0.0,0.0
90684,-37.965946,145.08442,40 Benkel Avenue,CHELTENHAM,YARRA RANGES,19865.0,2.448455117455971,43.0,1.0,5.0,3.0,2.0,1.0
33211,-37.737028,145.011252,8 Pender Street,PRESTON,BOROONDARA,20012.0,0.9621939532085851,35.0,1.0,12.0,3.0,2.0,1.0
68366,-37.854218,145.015122,20 New Street,ARMADALE,BRIMBANK,19946.0,0.39795582466652746,14.0,1.0,77.0,34.0,21.0,12.0
67088,-37.741077,145.34967,16 Glencoe Place,LILYDALE,FRANKSTON,19876.0,1.6167334066232832,51.0,1.0,3.0,3.0,2.0,1.0
56824,-37.853257,145.107119,6 Spence Street,BURWOOD,MARIBYRNONG,19840.0,2.3066511351084573,not available,0.0,22.0,7.0,5.0,3.0
47841,-37.800144,145.031106,129 Brougham Street,KEW,SOUTH GIPPSLAND,19904.0,2.4194851897331175,12.0,1.0,2.0,0.0,0.0,0.0
70463,-37.880314,145.102358,10 Baradine Street,CHADSTONE,MELTON,19840.0,1.135454750478938,not available,0.0,87.0,28.0,19.0,10.0
95557,-37.920837,145.028165,33 Brewer Road,BENTLEIGH,HOBSONS BAY,19938.0,0.8011825880449355,32.0,1.0,20.0,14.0,15.0,10.0
33448,-37.720928,145.017928,1/34 Acheron Avenue,RESERVOIR,EAST GIPPSLAND,20010.0,1.0626402131131816,40.0,1.0,1.0,0.0,0.0,0.0
59678,-37.808184,145.195671,23B Quarry Road,MITCHAM,PORT PHILLIP,19900.0,1.1410980942811069,31.0,1.0,25.0,8.0,5.0,3.0
44850,-37.689243,145.088672,3 Myoora Court,GREENSBOROUGH,GLEN EIRA,19985.0,2.3779486426320955,46.0,1.0,15.0,4.0,2.0,1.0
10874,-37.795706,144.923629,78 Newton Street,KENSINGTON,SOUTH GIPPSLAND,20026.0,0.45549780514692245,not available,0.0,2.0,0.0,0.0,0.0
87727,-37.937497,145.011585,42 May Street,HAMPTON,WYNDHAM,19949.0,0.8895860335192275,not available,0.0,99.0,43.0,33.0,20.0
37394,-37.636426,145.036884,4 Encounter Place,EPPING,FRANKSTON,20005.0,1.874062330814415,51.0,1.0,3.0,3.0,2.0,1.0
65200,-37.811691,145.313421,2 Belinda Close,KILSYTH,SURF COAST,19877.0,3.000462770976077,46.0,1.0,1.0,0.0,0.0,0.0
13673,-37.745914,144.913907,10/96 Glass Street,ESSENDON,NILLUMBIK,20036.0,0.6355254917968234,19.0,1.0,4.0,1.0,1.0,1.0
65615,-37.765043,145.320771,10 Drummer Hill Lane,MOOROOLBARK,WEST WIMMERA,19877.0,2.313881448320381,46.0,1.0,0.0,0.0,0.0,0.0
48361,-37.804582,145.059423,37 Heather Grove,KEW,SOUTH GIPPSLAND,19903.0,2.3150398126651073,14.0,1.0,2.0,0.0,0.0,0.0
36271,-37.67249,145.033649,21 Deakin Avenue,LALOR,KINGSTON,20006.0,1.627467307123671,48.0,1.0,13.0,4.0,2.0,1.0
42031,-37.745812,145.074837,3 Coorie Crescent,ROSANNA,EAST GIPPSLAND,19936.0,0.8322537650246372,36.0,1.0,1.0,0.0,0.0,0.0
41840,-37.73976,145.070169,201 Lower Plenty Road,ROSANNA,EAST GIPPSLAND,19936.0,0.49626951019211135,36.0,1.0,1.0,0.0,0.0,0.0
49381,-37.806626,145.096458,30 Burroughs Road,BALWYN,HOBSONS BAY,19896.0,1.6330804987686804,25.0,1.0,20.0,14.0,15.0,10.0
37358,-37.642544,145.058286,374 Findon Road,EPPING,FRANKSTON,45795.0,1.0660731597790472,54.0,1.0,3.0,3.0,2.0,1.0
78804,-37.959667,145.154299,20 Billing Street,SPRINGVALE,GREATER BENDIGO,19891.0,0.827059122344245,38.0,1.0,0.0,0.0,0.0,0.0
24636,-37.715653,144.96697,97 Lorne Street,FAWKNER,MONASH,19962.0,0.5773138735986055,28.0,1.0,16.0,4.0,3.0,2.0
78176,-37.934935,145.207368,52 Fernbank Crescent,MULGRAVE,MACEDON RANGES,19890.0,4.478967589941372,41.0,1.0,1.0,1.0,1.0,0.0
13341,-37.705133,144.764786,6 Toombak Walk,SYDENHAM,HEPBURN,20000.0,0.9398273913422924,34.0,1.0,-1.0,0.0,0.0,0.0
70964,-37.852823,145.222299,1 Linsley Way,WANTIRNA,CENTRAL GOLDFIELDS,19871.0,3.35656176518195,37.0,1.0,0.0,0.0,0.0,0.0
83437,-37.854708,145.001182,11a Erica Street,WINDSOR,MAROONDAH,19957.0,0.8177557220478318,not available,0.0,23.0,3.0,2.0,1.0
43635,-37.710252,145.075065,26 Gresswell Park Drive,WATSONIA,MANNINGHAM,19984.0,0.7726640286293117,42.0,1.0,11.0,6.0,4.0,2.0
65155,-37.805777,145.318396,16 GLENDALE COURT,KILSYTH,SURF COAST,19877.0,2.399433607411493,46.0,1.0,1.0,0.0,0.0,0.0
65553,-37.767784,145.321091,1 Wainewright Avenue,MOOROOLBARK,WEST WIMMERA,19877.0,2.0373416298890223,46.0,1.0,0.0,0.0,0.0,0.0
60975,-37.833892,145.2127,9 Smithfield Walk,VERMONT,CENTRAL GOLDFIELDS,19901.0,1.6693986373764858,32.0,1.0,0.0,0.0,0.0,0.0
72446,-37.856649,145.26088,5 Oxford Rise,BAYSWATER,INDIGO,19870.0,1.7790079430681784,41.0,1.0,-1.0,0.0,0.0,0.0
33867,-37.703979,145.024933,15 Argyle Street,RESERVOIR,EAST GIPPSLAND,20009.0,1.4260651575318886,41.0,1.0,1.0,0.0,0.0,0.0
89987,-37.972748,145.062817,1308 Nepean Highway,CHELTENHAM,YARRA RANGES,19866.0,0.9930271086864947,40.0,1.0,5.0,3.0,2.0,1.0
25018,-37.582699,144.919708,10 Mareeba Way,CRAIGIEBURN,YARRA RANGES,40221.0,2.977703324577659,41.0,1.0,5.0,3.0,2.0,1.0
36077,-37.670872,145.023438,1 Maxwell Street,LALOR,KINGSTON,20006.0,0.7843542258247689,48.0,1.0,13.0,4.0,2.0,1.0
48200,-37.803403,145.061685,27 Second Avenue,KEW,SOUTH GIPPSLAND,19903.0,2.532176868984509,14.0,1.0,2.0,0.0,0.0,0.0
17021,-37.702682,144.948283,3/3 Ogden Street,GLENROY,WYNDHAM,19961.0,0.9591310326681437,30.0,1.0,99.0,43.0,33.0,20.0
78293,-37.932779,145.184964,67 Bertrand Avenue,MULGRAVE,MACEDON RANGES,19891.0,3.2790254065172246,38.0,1.0,1.0,1.0,1.0,0.0
25881,-37.610527,144.936379,2/89 Hothlyn Drive,CRAIGIEBURN,YARRA RANGES,40221.0,1.1466503608535024,41.0,1.0,5.0,3.0,2.0,1.0
88786,-37.949898,145.038513,32 Donald Street,HIGHETT,GREATER DANDENONG,19872.0,0.33736266875149007,37.0,1.0,36.0,9.0,6.0,3.0
13061,-37.705284,144.750193,39 Timele Drive,HILLSIDE,GREATER DANDENONG,20000.0,2.1626889510430276,34.0,1.0,36.0,9.0,6.0,3.0
1270,-37.797131,144.901444,60 Newell Street,FOOTSCRAY,WHITTLESEA,20025.0,0.46622672382555014,10.0,1.0,152.0,69.0,45.0,23.0
88342,-37.954853,145.050729,1/1201 Nepean Highway,HIGHETT,GREATER DANDENONG,19872.0,1.0566201955970624,37.0,1.0,36.0,9.0,6.0,3.0
40165,-37.695598,145.077503,26 Boston Road,BUNDOORA,WODONGA,19984.0,1.7973427337374044,42.0,1.0,3.0,0.0,0.0,0.0
5308,-37.863227,144.834642,7 Fisher Court,ALTONA,BRIMBANK,19926.0,0.6191378884864819,not available,0.0,77.0,34.0,21.0,12.0
44112,-37.695196,145.095834,11 Armstrong Street,GREENSBOROUGH,GLEN EIRA,19985.0,1.4648774419737778,46.0,1.0,15.0,4.0,2.0,1.0
84322,-37.854088,144.996246,70 Hornby Street,WINDSOR,MAROONDAH,19957.0,0.42991092659704505,not available,0.0,23.0,3.0,2.0,1.0
64705,-37.78392,145.299469,6 Cheeseman Street,CROYDON,CARDINIA,19877.0,1.1415685577535184,46.0,1.0,25.0,10.0,5.0,3.0
60888,-37.835385,145.200423,678 Canterbury Road,VERMONT,CENTRAL GOLDFIELDS,19900.0,2.0719257538797957,31.0,1.0,0.0,0.0,0.0,0.0
69962,-37.869108,145.089014,33 Sunderland Avenue,ASHBURTON,DAREBIN,19839.0,0.6068690130729785,not available,0.0,41.0,21.0,15.0,8.0
68530,-37.857895,145.018245,41 Armadale Street,ARMADALE,BRIMBANK,19945.0,0.18656749600587413,16.0,1.0,77.0,34.0,21.0,12.0
84020,-37.851832,145.004728,42 Pridham Street,PRAHRAN,BOROONDARA,19946.0,0.8154947162474956,14.0,1.0,12.0,3.0,2.0,1.0
91443,-37.97985,145.041,23 Coreen Avenue,BEAUMARIS,TOWONG,19866.0,1.890653236703711,40.0,1.0,0.0,0.0,0.0,0.0
72016,-37.851665,145.246041,12 Kingsford Street,BAYSWATER,INDIGO,19870.0,2.2350273011465043,41.0,1.0,-1.0,0.0,0.0,0.0
85798,-37.883781,145.01123,7 Edward Street,ELSTERNWICK,MORELAND,19954.0,0.9141802367133793,not available,0.0,111.0,50.0,47.0,25.0
46548,-37.712834,145.160316,13 Barriedale Court,ELTHAM,FRANKSTON,19987.0,1.1031133375079503,52.0,1.0,3.0,3.0,2.0,1.0
12415,-37.701615,144.747556,16 Pavleka Street,HILLSIDE,GREATER DANDENONG,20000.0,2.3455756219648527,34.0,1.0,36.0,9.0,6.0,3.0
18555,-37.670483,144.939123,27 BERGER STREET,DALLAS,MOORABOOL,19960.0,0.8312197009496896,34.0,1.0,7.0,2.0,1.0,0.0
49987,-37.769787,145.093051,19 Apex Crescent,BULLEEN,MARIBYRNONG,19935.0,3.180458976059066,34.0,1.0,22.0,7.0,5.0,3.0
69085,-37.867706,145.037598,33 Hunter Street,MALVERN,BAW BAW,19944.0,0.7474465429772181,18.0,1.0,3.0,0.0,0.0,0.0
2896,-37.816525,144.896569,156 Hyde Street,YARRAVILLE,MITCHELL,19996.0,0.5883093690131266,not available,0.0,14.0,5.0,3.0,1.0
71847,-37.862514,145.223066,9 Coorong Court,WANTIRNA,CENTRAL GOLDFIELDS,19871.0,4.2491034185664995,37.0,1.0,0.0,0.0,0.0,0.0
10047,-37.796104,144.920136,13 Tankard Street,KENSINGTON,SOUTH GIPPSLAND,20026.0,0.6046218969886236,not available,0.0,2.0,0.0,0.0,0.0
73748,-37.868138,145.281422,48A Tulip Crescent,BORONIA,TOWONG,19869.0,0.8943552860750038,44.0,1.0,0.0,0.0,0.0,0.0
20392,-37.774402,144.955354,110 Wilson Street,BRUNSWICK,MARIBYRNONG,19969.0,0.30297708188310873,15.0,1.0,22.0,7.0,5.0,3.0
9060,-37.886191,144.761079,39 Truganina Avenue,SEABROOK,MACEDON RANGES,46468.0,2.1766521690483054,not available,0.0,1.0,1.0,1.0,0.0
17729,-37.705215,144.940055,8 Mikado Street,HADFIELD,WYNDHAM,19961.0,1.7327162400347902,30.0,1.0,99.0,43.0,33.0,20.0
72018,-37.849387,145.262641,12 Ozone Road,BAYSWATER,INDIGO,19870.0,0.9797203696566223,41.0,1.0,-1.0,0.0,0.0,0.0
34544,-37.725457,144.987789,29 Knox Street,RESERVOIR,EAST GIPPSLAND,20011.0,1.3593666778168976,37.0,1.0,1.0,0.0,0.0,0.0
55345,-37.838394,145.076961,24 Doonkuna Avenue,CAMBERWELL,MELBOURNE,19850.0,0.6344023661584763,23.0,1.0,23.0,11.0,8.0,5.0
1129,-37.805252,144.896622,5 Walter Street,SEDDON,EAST GIPPSLAND,19997.0,0.42606863268618633,not available,0.0,1.0,0.0,0.0,0.0
27567,-37.590965,144.905884,7 Emerdale Place,CRAIGIEBURN,YARRA RANGES,40221.0,3.5159090572895337,41.0,1.0,5.0,3.0,2.0,1.0
3766,-37.818107,144.888667,65 Ovens Street,YARRAVILLE,MITCHELL,19996.0,0.2747836560271372,not available,0.0,14.0,5.0,3.0,1.0
73062,-37.855513,145.293212,17 Marland Road,BORONIA,TOWONG,19869.0,0.950834159506431,44.0,1.0,0.0,0.0,0.0,0.0
93886,-38.065779,145.123015,3 Warren Street,BONBEACH,QUEENSCLIFFE,19859.0,0.4300545524543716,56.0,1.0,0.0,0.0,0.0,0.0
18873,-37.685793,144.92162,423 Camp Road,BROADMEADOWS,WODONGA,20030.0,0.3528998072707366,32.0,1.0,3.0,0.0,0.0,0.0
70435,-37.875082,145.103319,1/19 Binalong Avenue,CHADSTONE,MELTON,19840.0,0.7880936523700246,not available,0.0,87.0,28.0,19.0,10.0
42837,-37.716369,145.059526,14 Evan Smith Close,MACLEOD,WANGARATTA,19983.0,1.3672710261697145,39.0,1.0,0.0,0.0,0.0,0.0
29646,-37.774893,145.00993,2 Hartley Street,NORTHCOTE,MURRINDINDI,19929.0,0.5005775969829407,24.0,1.0,0.0,0.0,0.0,0.0
1698,-37.811411,144.87975,119 Wales Street,KINGSVILLE,ALPINE,19996.0,1.0228718495913818,not available,0.0,0.0,0.0,0.0,0.0
83184,-37.880132,145.25551,39 Peppermint Grove,KNOXFIELD,SOUTHERN GRAMPIANS,19869.0,3.352256386178967,44.0,1.0,0.0,0.0,0.0,0.0
57462,-37.812383,145.164712,1 Goodwin Street,BLACKBURN,GREATER GEELONG,19899.0,1.2801038916568541,28.0,1.0,1.0,2.0,2.0,1.0
69233,-37.847151,145.035614,6 Lawnhill Road,MALVERN,BAW BAW,19911.0,0.5917224776354602,not available,0.0,3.0,0.0,0.0,0.0
75,-37.831116,144.96788,59/69 Dorcas Street,SOUTH MELBOURNE,GREATER SHEPPARTON,19854.0,1.4283393738856889,7.0,1.0,5.0,0.0,1.0,2.0
2596,-37.815486,144.89219,1 Goulburn Street,YARRAVILLE,MITCHELL,19996.0,0.2025213259603914,not available,0.0,14.0,5.0,3.0,1.0
80934,-37.991408,145.203259,19 Seely Street,DANDENONG,CARDINIA,19888.0,0.5895104633233773,46.0,1.0,25.0,10.0,5.0,3.0
13693,-37.742203,144.894419,104a Market Street,ESSENDON,NILLUMBIK,20036.0,2.3999706891788053,19.0,1.0,4.0,1.0,1.0,1.0
1822,-37.809978,144.875794,15 Chatfield Street,KINGSVILLE,ALPINE,20023.0,1.2367794113573751,15.0,1.0,0.0,0.0,0.0,0.0
36708,-37.654123,145.037295,10 Karri Grove,EPPING,FRANKSTON,20005.0,0.6610712401913815,51.0,1.0,3.0,3.0,2.0,1.0
55355,-37.830319,145.071077,24 Spencer Road,CAMBERWELL,MELBOURNE,19852.0,0.18240714909026648,19.0,1.0,23.0,11.0,8.0,5.0
83403,-37.856901,145.006224,10A Pickford Street,PRAHRAN,BOROONDARA,19946.0,0.9598999360046693,14.0,1.0,12.0,3.0,2.0,1.0
78539,-37.936219,145.170168,11 Eve Court,SPRINGVALE,GREATER BENDIGO,19913.0,2.083753570649089,36.0,1.0,0.0,0.0,0.0,0.0
3322,-37.812955,144.880529,3 Severn Street,YARRAVILLE,MITCHELL,19996.0,0.887640906482191,not available,0.0,14.0,5.0,3.0,1.0
83858,-37.85147,145.001979,30 Trinian Street,PRAHRAN,BOROONDARA,19947.0,0.7658984987604434,12.0,1.0,12.0,3.0,2.0,1.0
49062,-37.808743,145.079118,153 Gordon Street,BALWYN,HOBSONS BAY,19893.0,1.762134945239873,20.0,1.0,20.0,14.0,15.0,10.0
19616,-37.679596,144.901755,19 Westfield Boulevard,WESTMEADOWS,LODDON,20030.0,1.6195701864874474,32.0,1.0,0.0,0.0,0.0,0.0
70543,-37.889128,145.100352,15 Moroney Drive,CHADSTONE,MELTON,19917.0,1.6389204707483505,26.0,1.0,87.0,28.0,19.0,10.0
48480,-37.803081,145.033592,46 Peel Street,KEW,SOUTH GIPPSLAND,19904.0,2.0619122821988003,12.0,1.0,2.0,0.0,0.0,0.0
58678,-37.812325,145.179956,2 McCulloch Street,NUNAWADING,STONNINGTON,19899.0,1.0234729115269057,28.0,1.0,19.0,4.0,3.0,1.0
63290,-37.791438,145.290808,1/4 Niel Street,CROYDON,CARDINIA,19878.0,1.0024135768952298,42.0,1.0,25.0,10.0,5.0,3.0
39099,-37.769926,145.032716,9A Abercorn Avenue,IVANHOE,BASS COAST,19932.0,0.7558510266022523,29.0,1.0,0.0,0.0,0.0,0.0
25991,-37.596951,144.937942,22 Hanson Road,CRAIGIEBURN,YARRA RANGES,40221.0,0.7199987123104957,41.0,1.0,5.0,3.0,2.0,1.0
16116,-37.705471,144.898544,6 Primula Boulevard,GOWANBRAE,WYNDHAM,20032.0,1.6481325423149449,28.0,1.0,99.0,43.0,33.0,20.0
23481,-37.659168,144.903671,2 Dorset Drive,GREENVALE,HORSHAM,44817.0,1.9831624775499879,35.0,1.0,0.0,0.0,0.0,0.0
40376,-37.698205,145.07266,31 Judith Street,BUNDOORA,WODONGA,19984.0,1.7253331347435215,42.0,1.0,3.0,0.0,0.0,0.0
65351,-37.807563,145.304435,4 Cosmo Court,KILSYTH,SURF COAST,19878.0,2.4935711443217112,42.0,1.0,1.0,0.0,0.0,0.0
73287,-37.860919,145.260975,22 Crotty Road,BORONIA,TOWONG,19869.0,2.058068463189712,44.0,1.0,0.0,0.0,0.0,0.0
36392,-37.668335,145.030624,31 Valerie Street,LALOR,KINGSTON,20006.0,1.2153484566945296,48.0,1.0,13.0,4.0,2.0,1.0
32381,-37.734138,145.026138,24 Laha Crescent,PRESTON,BOROONDARA,20011.0,2.153875691380484,37.0,1.0,12.0,3.0,2.0,1.0
58956,-37.806981,145.180871,4 Solar Court,NUNAWADING,STONNINGTON,19900.0,1.5686243492143679,31.0,1.0,19.0,4.0,3.0,1.0
25414,-37.588607,144.919119,14 Midhurst Court,CRAIGIEBURN,YARRA RANGES,40221.0,2.5920597009409208,41.0,1.0,5.0,3.0,2.0,1.0
4108,-37.846783,144.871338,13 Severn Street,NEWPORT,MANSFIELD,19994.0,1.1690257343664492,not available,0.0,0.0,0.0,-0.0,0.0
319,-37.794572,144.896227,13 Tiernan Street,FOOTSCRAY,WHITTLESEA,20025.0,0.9494321235776532,10.0,1.0,152.0,69.0,45.0,23.0
69291,-37.843804,145.033593,705 Toorak Road,KOOYONG,SOUTH GIPPSLAND,19910.0,0.43137549973648903,not available,0.0,2.0,0.0,0.0,0.0
49346,-37.814489,145.075985,2B Georgian Court,BALWYN,HOBSONS BAY,19893.0,1.2043492118869876,20.0,1.0,20.0,14.0,15.0,10.0
69628,-37.869482,145.078433,17 Nicholas Street,ASHBURTON,DAREBIN,19847.0,0.168119635476561,28.0,1.0,41.0,21.0,15.0,8.0
25578,-37.61024,144.937307,16 Longtown Court,CRAIGIEBURN,YARRA RANGES,40221.0,1.077209569665479,41.0,1.0,5.0,3.0,2.0,1.0
72566,-37.855505,145.255455,7 St. Andrews Road,BAYSWATER,INDIGO,19870.0,1.8957369591700706,41.0,1.0,-1.0,0.0,0.0,0.0
56406,-37.845722,145.098905,22 Iris Street,BURWOOD,MARIBYRNONG,19849.0,1.7426766071001,25.0,1.0,22.0,7.0,5.0,3.0
66247,-37.786011,145.323837,32 Taylor Road,MOOROOLBARK,WEST WIMMERA,19877.0,1.0157254439677226,46.0,1.0,0.0,0.0,0.0,0.0
85848,-37.890726,145.005996,82 Downshire Road,ELSTERNWICK,MORELAND,19953.0,0.6835801339545577,not available,0.0,111.0,50.0,47.0,25.0
30750,-37.757057,145.012396,144A Flinders Street,THORNBURY,LATROBE,20014.0,1.2369994286424204,31.0,1.0,2.0,2.0,1.0,0.0
81851,-37.995407,145.240234,17 Paperbark Street,DOVETON,HINDMARSH,19888.0,2.744084653981176,46.0,1.0,0.0,0.0,0.0,0.0
20601,-37.764266,144.958022,16 Cliff Street,BRUNSWICK,MARIBYRNONG,19968.0,0.40845268835074905,16.0,1.0,22.0,7.0,5.0,3.0
50413,-37.776256,145.089035,80 Thompsons Road,BULLEEN,MARIBYRNONG,19935.0,3.2838062110524238,34.0,1.0,22.0,7.0,5.0,3.0
75539,-37.905704,145.080385,1 Calembeena Avenue,HUGHESDALE,BASS COAST,19917.0,0.9146352465908638,26.0,1.0,0.0,0.0,0.0,0.0
72941,-37.846336,145.304901,14 Beresford Drive,BORONIA,TOWONG,19869.0,2.391796902912891,44.0,1.0,0.0,0.0,0.0,0.0
23227,-37.741868,144.955906,88 Victoria Street,COBURG,MOONEE VALLEY,19965.0,0.6562196709248127,23.0,1.0,41.0,17.0,12.0,6.0
57184,-37.821575,145.084732,24 Faversham Road,CANTERBURY,MELBOURNE,19893.0,0.44730246034831816,20.0,1.0,23.0,11.0,8.0,5.0
86109,-37.892567,144.998932,131 Head Street,BRIGHTON,HUME,19953.0,0.6501987134032318,not available,0.0,332.0,214.0,155.0,80.0
25309,-37.578495,144.927224,13 Hartow Street,CRAIGIEBURN,YARRA RANGES,40221.0,2.959008192115075,41.0,1.0,5.0,3.0,2.0,1.0
74110,-37.912849,145.275528,11 Crusoe Drive,LYSTERFIELD,BALLARAT,19867.0,3.5980747048104673,49.0,1.0,2.0,1.0,1.0,0.0
85051,-37.875629,144.982986,62 Milton Street,ELWOOD,MORELAND,19955.0,1.0768684579102958,not available,0.0,111.0,50.0,47.0,25.0
20,-37.808882,144.967772,20 Bennetts Lane,MELBOURNE,BENALLA,19842.0,0.4703754744294291,0,1.0,0.0,0.0,0.0,0.0
44251,-37.708648,145.096354,134 Nell Street,GREENSBOROUGH,GLEN EIRA,19984.0,1.135646262222434,42.0,1.0,15.0,4.0,2.0,1.0
40096,-37.678616,145.055512,22 Willunga Way,BUNDOORA,WODONGA,45795.0,3.4326396096187186,54.0,1.0,3.0,0.0,0.0,0.0
60168,-37.823421,145.196279,62 Creek Road,MITCHAM,PORT PHILLIP,19900.0,0.7114501716345817,31.0,1.0,25.0,8.0,5.0,3.0
44043,-37.692563,145.113545,1/92 Diamond Creek Road,GREENSBOROUGH,GLEN EIRA,19985.0,1.3511478158161696,46.0,1.0,15.0,4.0,2.0,1.0
29045,-37.802152,145.000276,45 Abbotsford Street,ABBOTSFORD,BANYULE,19975.0,0.6111909758030082,18.0,1.0,22.0,12.0,7.0,4.0
34109,-37.721812,145.018241,19 Tambo Avenue,RESERVOIR,EAST GIPPSLAND,20010.0,1.1319336741184503,40.0,1.0,1.0,0.0,0.0,0.0
80008,-37.994785,145.180206,263 Cheltenham Road,KEYSBOROUGH,KINGSTON,19889.0,2.0941375252995633,42.0,1.0,13.0,4.0,2.0,1.0
27625,-37.57307,144.925131,7 Perisher Drive,CRAIGIEBURN,YARRA RANGES,40221.0,3.5797360086357384,41.0,1.0,5.0,3.0,2.0,1.0
64603,-37.785453,145.274456,5 Sevenoaks Avenue,CROYDON,CARDINIA,19878.0,1.2357546022058703,42.0,1.0,25.0,10.0,5.0,3.0
13408,-37.724472,144.779826,7 Kingsley Place,DELAHEY,BULOKE,20001.0,1.3366811542300314,31.0,1.0,0.0,0.0,0.0,0.0
66940,-37.740273,145.338841,11 Vittorio Court,LILYDALE,FRANKSTON,19876.0,1.8679575148929084,51.0,1.0,3.0,3.0,2.0,1.0
58951,-37.814717,145.184663,4 Knightsbridge Avenue,NUNAWADING,STONNINGTON,19900.0,0.7400315459310749,31.0,1.0,19.0,4.0,3.0,1.0
12320,-37.696428,144.753772,14 Jacqueline Court,HILLSIDE,GREATER DANDENONG,20000.0,1.8721534949215468,34.0,1.0,36.0,9.0,6.0,3.0
45326,-37.688419,145.103073,6 Kowa Crt,GREENSBOROUGH,GLEN EIRA,19985.0,1.788371519685289,46.0,1.0,15.0,4.0,2.0,1.0
13597,-37.702017,144.755221,92 Community Hub,HILLSIDE,GREATER DANDENONG,20000.0,1.6727759858512816,34.0,1.0,36.0,9.0,6.0,3.0
85480,-37.887516,145.005585,29 Orrong Road,ELSTERNWICK,MORELAND,19954.0,0.5139653949630166,not available,0.0,111.0,50.0,47.0,25.0
86943,-37.908459,145.003604,6 Willansby Avenue,BRIGHTON,HUME,19952.0,0.4071667611767836,not available,0.0,332.0,214.0,155.0,80.0
59297,-37.826162,145.210168,10 Kulnine Avenue,MITCHAM,PORT PHILLIP,19901.0,0.8410476728644403,32.0,1.0,25.0,8.0,5.0,3.0
82053,-37.98571,145.244217,29 MARIE STREET,DOVETON,HINDMARSH,19888.0,3.0629706484226533,46.0,1.0,0.0,0.0,0.0,0.0
62247,-37.808506,145.22081,7 Pembroke Court,RINGWOOD,MACEDON RANGES,19902.0,1.0907626601120357,34.0,1.0,1.0,1.0,1.0,0.0
73478,-37.857406,145.29993,3 Paisley Avenue,BORONIA,TOWONG,19869.0,1.4076414812111975,44.0,1.0,0.0,0.0,0.0,0.0
47072,-37.729688,145.138126,34 Porter Street,ELTHAM,FRANKSTON,19987.0,1.9890174571766717,52.0,1.0,3.0,3.0,2.0,1.0
